clc_code,clc_label,code_cultu,area_m2,area_photo,area_agrivol,wavgprice,distance_0,cable_cost_est,protected_zone,eligible_pv,eligible_agri,centroid_lat,centroid_lon
3,Protéagineux,ORH,118699.99999999999,94960.0,11870.0,7.148550724637682,22751.591532860137,796305.7036501048,,True,True,50.762312180917704,2.5656871523573925
1,Céréales,BTH,118699.99999999999,94960.0,11870.0,7.148550724637682,26572.147328870557,930025.1565104695,,True,True,50.706503747243794,2.5138931069245034
25,Cultures permanentes,PTC,118600.0,59300.0,5930.0,7.148550724637682,14119.537870998915,494183.825484962,,True,True,50.827412411024596,2.4985984064855726
1,Céréales,BTH,118600.0,94880.0,11860.0,7.148550724637682,13577.617904830518,475216.6266690681,,True,True,50.92674911388239,2.57366153859434
2,Oléagineux,MIS,118600.0,94880.0,11860.0,7.148550724637682,20409.170945755744,714320.9831014511,,True,True,50.824786481852335,2.6183504248852034
25,Cultures permanentes,PTC,118600.0,59300.0,5930.0,7.148550724637682,29804.488717706256,1043157.1051197189,,True,True,50.84355542430097,1.977821197719822
9,Fruits,LIF,118400.0,47360.0,9472.0,7.148550724637682,13359.28177671504,467574.8621850264,,True,True,50.81462483057986,2.433101212998844
5,Sucre,CZH,118200.0,88650.0,9456.0,7.148550724637682,23214.659648338107,812513.0876918337,,True,True,50.929015702041966,2.048760531256732
1,Céréales,BTH,118200.0,94560.0,11820.0,7.148550724637682,6984.886860683813,244471.04012393346,,True,True,50.986822644797144,2.3374859228043396
1,Céréales,BTH,118100.0,94480.0,11810.0,7.148550724637682,6339.930156741651,221897.5554859578,,True,True,50.958569156171606,2.3016882029551287
24,Surfaces non agricoles,BTN,118100.0,70860.0,0.0,7.148550724637682,12871.108660835309,450488.8031292358,,True,False,50.84926079724757,2.2485116802952216
25,Cultures permanentes,PTC,118100.0,59050.0,5905.0,7.148550724637682,17843.582480114037,624525.3868039913,,True,True,50.81769682734795,2.561648448556716
3,Protéagineux,ORH,118100.0,94480.0,11810.0,7.148550724637682,29496.69039140939,1032384.1636993287,,True,True,50.74235257509398,2.0831039082776965
2,Oléagineux,MIS,118100.0,94480.0,11810.0,7.148550724637682,9958.561608248167,348549.6562886858,,True,True,50.9739407758363,2.256122696972311
25,Cultures permanentes,PTC,118100.0,59050.0,5905.0,7.148550724637682,4900.3199303663505,171511.19756282226,,True,True,50.91041642834889,2.317374379465787
25,Cultures permanentes,PTC,118000.0,59000.0,5900.0,7.148550724637682,28625.881829270813,1001905.8640244785,,True,True,50.68021336166459,2.478583228567612
1,Céréales,BTH,118000.0,94400.0,11800.0,7.148550724637682,24137.498003106768,844812.4301087369,,True,True,50.94604613745128,2.0364684729408387
2,Oléagineux,MIS,118000.0,94400.0,11800.0,7.148550724637682,15205.639095802164,532197.3683530757,,True,True,50.798512129085694,2.439511499004917
24,Surfaces non agricoles,BTN,117899.99999999999,70739.99999999999,0.0,7.148550724637682,10538.625088585193,368851.87810048176,,True,False,51.004096239891545,2.4738368832009416
9,Fruits,LIF,117899.99999999999,47160.0,9431.999999999998,7.148550724637682,15475.359119574905,541637.5691851217,,True,True,50.97991529996499,2.1737646047760992
1,Céréales,BTH,117899.99999999999,94320.0,11790.0,7.148550724637682,22756.42212241291,796474.7742844519,,True,True,50.76714046081503,2.5762945312513263
25,Cultures permanentes,CHU,117800.0,58900.0,5890.0,7.148550724637682,8387.803841027624,293573.13443596684,,True,True,50.97174953720015,2.4797266952356063
5,Sucre,CZH,117800.0,88350.0,9424.0,7.148550724637682,15123.307086388737,529315.7480236058,,True,True,51.041157189215504,2.504494339762523
1,Céréales,BTH,117700.0,94160.0,11770.0,7.148550724637682,27957.03516280178,978496.2306980623,,True,True,50.724332512078774,2.1510487163927894
2,Oléagineux,MIS,117700.0,94160.0,11770.0,7.148550724637682,20988.95776973899,734613.5219408646,,True,True,50.74157679008087,2.3977995333992026
3,Protéagineux,ORH,117700.0,94160.0,11770.0,7.148550724637682,25733.36851436454,900667.898002759,,True,True,50.78398586507965,2.0955694335531754
25,Cultures permanentes,OIG,117600.0,58800.0,5880.0,7.148550724637682,18881.67889402066,660858.7612907231,,True,True,50.81785680744991,2.582064130250971
1,Céréales,BTH,117600.0,94080.0,11760.0,7.148550724637682,19318.111970501745,676133.9189675611,,True,True,50.75840358119556,2.4230075197256844
2,Oléagineux,MIS,117600.0,94080.0,11760.0,7.148550724637682,10137.082675526015,354797.8936434105,,True,True,50.85009231367779,2.449567823668853
1,Céréales,BTH,117600.0,94080.0,11760.0,7.148550724637682,17228.219473409586,602987.6815693355,,True,True,50.77511104701478,2.3861178136641623
1,Céréales,BTH,117500.0,94000.0,11750.0,7.148550724637682,28317.934348836447,991127.7022092757,,True,True,50.73294762826742,2.124572658878292
2,Oléagineux,MIS,117500.0,94000.0,11750.0,7.148550724637682,15537.89123280106,543826.1931480371,,True,True,50.82338880192126,2.5231609400112722
25,Cultures permanentes,PTC,117500.0,58750.0,5875.0,7.148550724637682,29115.72710717783,1019050.4487512241,,True,True,50.9298941933726,1.9645521648681123
25,Cultures permanentes,EPI,117500.0,58750.0,5875.0,7.148550724637682,9516.559398957785,333079.57896352245,,True,True,50.9343023305504,2.2443750830195923
25,Cultures permanentes,LBF,117500.0,58750.0,5875.0,7.148550724637682,10368.613786588885,362901.482530611,,True,True,50.93686853383894,2.232442846203259
24,Surfaces non agricoles,BTN,117400.0,70440.0,0.0,7.148550724637682,29672.196569042695,1038526.8799164944,,True,False,50.90253116283569,1.9589848731931105
1,Céréales,BTH,117400.0,93920.0,11740.0,7.148550724637682,18013.02160696054,630455.7562436189,,True,True,50.77871720361342,2.471764207306445
9,Fruits,LIF,117400.0,46960.0,9392.0,7.148550724637682,16416.42339577959,574574.8188522857,,True,True,51.036759637006405,2.541982012361295
9,Fruits,LIF,117400.0,46960.0,9392.0,7.148550724637682,20340.612878115193,711921.4507340317,,True,True,50.85158431674894,2.1180027458714195
25,Cultures permanentes,PTC,117400.0,58700.0,5870.0,7.148550724637682,5737.43358149105,200810.17535218675,,True,True,50.93066017972955,2.2981395664193545
2,Oléagineux,MIS,117400.0,93920.0,11740.0,7.148550724637682,12019.217284229142,420672.60494801996,,True,True,51.02671624439154,2.456661642583197
3,Protéagineux,ORH,117300.0,93840.0,11730.0,7.148550724637682,11761.940999005481,411667.9349651918,,True,True,50.96615248410899,2.222215878550019
25,Cultures permanentes,PTC,117200.0,58600.0,5860.0,7.148550724637682,24443.447063106683,855520.647208734,,True,True,50.95436988886827,2.0332789540267333
2,Oléagineux,MIS,117200.0,93760.0,11720.0,7.148550724637682,12167.75290361232,425871.35162643116,,True,True,50.823801419992854,2.3381842654350695
1,Céréales,BTH,117200.0,93760.0,11720.0,7.148550724637682,26200.485235315788,917016.9832360526,,True,True,50.708549665643254,2.507414687146431
25,Cultures permanentes,PTC,117200.0,58600.0,5860.0,7.148550724637682,22707.810173823633,794773.3560838271,,True,True,50.78450526207968,2.152987659455254
2,Oléagineux,MIS,117200.0,93760.0,11720.0,7.148550724637682,13168.713384290282,460904.9684501599,,True,True,50.969406331777144,2.557270423336786
24,Surfaces non agricoles,BTN,117100.00000000001,70260.0,0.0,7.148550724637682,9568.09062580679,334883.17190323764,,True,False,51.0106711038449,2.4275450688983953
1,Céréales,BTH,117100.00000000001,93680.00000000001,11710.000000000002,7.148550724637682,7135.595155675374,249745.8304486381,,True,True,50.91511189180331,2.4790227918658765
24,Surfaces non agricoles,BTN,117100.00000000001,70260.0,0.0,7.148550724637682,16751.07021361651,586287.4574765778,,True,False,50.95632535257576,2.6154073512369815
24,Surfaces non agricoles,BTN,117100.00000000001,70260.0,0.0,7.148550724637682,26884.536026121048,940958.7609142367,,True,False,50.73069917504095,2.1632871034680647
1,Céréales,BTH,117000.0,93600.0,11700.0,7.148550724637682,20483.114680101542,716909.013803554,,True,True,50.75505427301362,2.471344864468179
1,Céréales,BTH,117000.0,93600.0,11700.0,7.148550724637682,6582.429666480536,230385.03832681876,,True,True,50.876147220269786,2.4189770220815774
1,Céréales,BTH,117000.0,93600.0,11700.0,7.148550724637682,19375.993110604995,678159.7588711749,,True,True,50.89140104407618,2.1105068052198903
25,Cultures permanentes,PTC,116900.0,58450.0,5845.0,7.148550724637682,27861.025629914548,975135.8970470092,,True,True,50.739733055870246,2.6381409959049495
1,Céréales,BTH,116900.0,93520.0,11690.0,7.148550724637682,13833.168790757903,484160.90767652664,,True,True,50.928074884005895,2.1826443204163057
1,Céréales,BTH,116700.0,93360.0,11670.0,7.148550724637682,28348.227160912764,992187.9506319468,,True,True,50.9072052811117,1.9772218172045757
2,Oléagineux,MIS,116600.0,93280.0,11660.0,7.148550724637682,25565.94138516325,894807.9484807138,,True,True,50.78340212569047,2.0994151065397846
1,Céréales,BTH,116600.0,93280.0,11660.0,7.148550724637682,28223.907869224142,987836.7754228449,,True,True,50.6963059703003,2.536783499125718
25,Cultures permanentes,CHU,116500.0,58250.0,5825.0,7.148550724637682,12453.925123028417,435887.3793059946,,True,True,51.0311663869121,2.456332686339963
24,Surfaces non agricoles,BTN,116500.0,69900.0,0.0,7.148550724637682,15443.977838669882,540539.2243534458,,True,False,51.040263733918565,2.5141572828486076
25,Cultures permanentes,CHU,116400.0,58200.0,5820.0,7.148550724637682,8110.254536699587,283858.90878448554,,True,True,50.90609193025128,2.2706977676912485
25,Cultures permanentes,PTC,116400.0,58200.0,5820.0,7.148550724637682,19160.20844419775,670607.2955469212,,True,True,50.77822565915616,2.5092324537764155
2,Oléagineux,MIS,116400.0,93120.0,11640.0,7.148550724637682,10940.091304042298,382903.19564148044,,True,True,50.998616159884165,2.4919564189834422
1,Céréales,BTH,116300.00000000001,93040.00000000001,11630.000000000002,7.148550724637682,15899.093671613633,556468.2785064771,,True,True,51.032028842018505,2.539110770674543
3,Protéagineux,ORH,116300.00000000001,93040.00000000001,11630.000000000002,7.148550724637682,26057.71456092173,912020.0096322605,,True,True,50.90700003114358,2.010072699251363
5,Sucre,CZH,116199.99999999999,87149.99999999999,9295.999999999998,7.148550724637682,8585.625152244245,300496.8803285486,,True,True,50.886193729113444,2.2791656347228453
25,Cultures permanentes,PTC,116100.0,58050.0,5805.0,7.148550724637682,11765.737798224221,411800.82293784776,,True,True,50.83269767020784,2.4458934348385934
1,Céréales,BTH,116100.0,92880.0,11610.0,7.148550724637682,19905.97807737642,696709.2327081747,,True,True,50.75098127834701,2.3801896680765546
9,Fruits,CHV,116000.0,46400.0,9280.0,7.148550724637682,1292.9418543677268,45252.96490287044,,True,True,50.94018898944252,2.388890033148725
2,Oléagineux,MIS,115900.0,92720.0,11590.0,7.148550724637682,12887.526527072065,451063.4284475223,,True,True,50.904625177617824,2.559379900780441
25,Cultures permanentes,NVT,115900.0,57950.0,5795.0,7.148550724637682,26767.069809483444,936847.4433319205,,True,True,50.8395819153289,2.0263743253803366
5,Sucre,CZH,115900.0,86925.0,9272.0,7.148550724637682,13255.260386904869,463934.11354167043,,True,True,50.85662238711933,2.2310580720756494
3,Protéagineux,ORP,115900.0,92720.0,11590.0,7.148550724637682,15450.244761702623,540758.5666595917,,True,True,50.92536815574233,2.159676266446237
1,Céréales,BTH,115900.0,92720.0,11590.0,7.148550724637682,1232.6545106645895,43142.90787326063,,True,True,50.919247537389005,2.3757214667198094
24,Surfaces non agricoles,BTN,115900.0,69540.0,0.0,7.148550724637682,12788.022911654512,447580.80190790794,,True,False,50.99348418813877,2.5322545569893613
25,Cultures permanentes,PTC,115900.0,57950.0,5795.0,7.148550724637682,21859.328602000318,765076.5010700112,,True,True,50.74015651059646,2.4608211625173215
1,Céréales,BTH,115800.0,92640.0,11580.0,7.148550724637682,7849.280634813185,274724.8222184615,,True,True,50.892599689113666,2.2850498466926155
1,Céréales,BTH,115800.0,92640.0,11580.0,7.148550724637682,20860.683551019596,730123.9242856859,,True,True,50.99272073526323,2.0992803556165125
2,Oléagineux,MIS,115800.0,92640.0,11580.0,7.148550724637682,1388.4906015010733,48597.17105253757,,True,True,50.930265247827826,2.360192256802647
1,Céréales,BTH,115700.0,92560.0,11570.0,7.148550724637682,13215.322162608043,462536.2756912815,,True,True,50.81369981288294,2.4187889232852133
25,Cultures permanentes,PTC,115700.0,57850.0,5785.0,7.148550724637682,5486.6044292833285,192031.1550249165,,True,True,50.881461815200645,2.3659319950218336
25,Cultures permanentes,PTC,115600.0,57800.0,5780.0,7.148550724637682,16173.208792754012,566062.3077463905,,True,True,50.78502991272778,2.398685830557887
1,Céréales,BTP,115600.0,92480.0,11560.0,7.148550724637682,16395.03388726837,573826.186054393,,True,True,50.970622050460456,2.604982860329141
9,Fruits,LIF,115600.0,46240.0,9248.0,7.148550724637682,27018.3958876867,945643.8560690345,,True,True,50.73062491039529,2.160106866204696
1,Céréales,BTH,115500.0,92400.0,11550.0,7.148550724637682,27715.97047796726,970058.9667288541,,True,True,50.97052470735972,1.9896163667664313
1,Céréales,BTH,115399.99999999999,92320.0,11540.0,7.148550724637682,9148.766621490016,320206.83175215055,,True,True,50.99123296329579,2.4672496211879102
1,Céréales,BTH,115399.99999999999,92320.0,11540.0,7.148550724637682,9554.447810082138,334405.6733528748,,True,True,50.96087343106716,2.252730998183255
1,Céréales,BTH,115300.0,92240.0,11530.0,7.148550724637682,6213.859401252201,217485.07904382702,,True,True,50.91000952625784,2.2972203148233605
1,Céréales,BTH,115200.0,92160.0,11520.0,7.148550724637682,26416.713865801747,924584.9853030611,,True,True,50.99172471522238,2.0157664573323415
18,Semences,PPH,115200.0,86400.0,9216.0,7.148550724637682,28773.79761432387,1007082.9165013355,,True,True,50.821002997972236,2.0080647770589453
1,Céréales,BTH,115200.0,92160.0,11520.0,7.148550724637682,11404.188936369257,399146.612772924,,True,True,50.88441367964518,2.2343047052006453
25,Cultures permanentes,PTC,115100.0,57550.0,5755.0,7.148550724637682,9094.579366410837,318310.2778243793,,True,True,50.976246327472644,2.272913711151708
24,Surfaces non agricoles,BTN,115100.0,69060.0,0.0,7.148550724637682,10916.977136626576,382094.19978193013,,True,False,50.84062766347391,2.315580691104733
1,Céréales,BTH,115100.0,92080.0,11510.0,7.148550724637682,6706.843858496359,234739.53504737257,,True,True,50.89858538148656,2.4616666295775627
9,Fruits,LIF,115000.0,46000.0,9200.0,7.148550724637682,6012.428130439356,210434.98456537747,,True,True,50.941314231257046,2.4639014487756943
25,Cultures permanentes,PTC,115000.0,57500.0,5750.0,7.148550724637682,21799.543737084143,762984.030797945,,True,True,50.73694014997797,2.4339898191082705
1,Céréales,BTH,115000.0,92000.0,11500.0,7.148550724637682,16284.34555519645,569952.0944318757,,True,True,50.956201691860954,2.1513258525064116
1,Céréales,BTH,115000.0,92000.0,11500.0,7.148550724637682,27759.1858707879,971571.5054775765,,True,True,50.743062994054384,2.1180034113164354
9,Fruits,LIF,115000.0,46000.0,9200.0,7.148550724637682,11920.648802465144,417222.70808628004,,True,True,50.97831528818219,2.228080793353462
5,Sucre,CZH,115000.0,86250.0,9200.0,7.148550724637682,10570.212174413311,369957.4261044659,,True,True,50.955795255352555,2.2347941154996374
25,Cultures permanentes,PTC,115000.0,57500.0,5750.0,7.148550724637682,24416.09236925429,854563.2329239001,,True,True,50.714741494162936,2.448613924490801
25,Cultures permanentes,PTC,114900.0,57450.0,5745.0,7.148550724637682,16498.1589987215,577435.5649552526,,True,True,50.78275024856161,2.408847298373787
1,Céréales,BTH,114900.0,91920.0,11490.0,7.148550724637682,19826.484052486463,693926.9418370262,,True,True,50.91485302170701,2.0981673211350014
1,Céréales,BTP,114900.0,91920.0,11490.0,7.148550724637682,20241.285853452413,708445.0048708344,,True,True,50.78276097853584,2.549561087846608
5,Sucre,CZH,114900.0,86175.0,9192.0,7.148550724637682,26227.42595955617,917959.908584466,,True,True,50.83588542658185,2.03719297145771
1,Céréales,BTH,114800.0,91840.0,11480.0,7.148550724637682,12200.670482304655,427023.4668806629,,True,True,51.00058595872543,2.5133853648836175
1,Céréales,BTH,114700.0,91760.0,11470.0,7.148550724637682,7805.520068165124,273193.20238577935,,True,True,50.97093372815265,2.289480736575926
1,Céréales,BTH,114700.0,91760.0,11470.0,7.148550724637682,11520.668806503718,403223.40822763013,,True,True,50.99560101849691,2.5073277022518776
2,Oléagineux,MIS,114700.0,91760.0,11470.0,7.148550724637682,17147.84198591029,600174.4695068601,,True,True,50.78646032565496,2.4693118730094548
1,Céréales,BTH,114600.00000000001,91680.00000000001,11460.000000000002,7.148550724637682,21415.87259022709,749555.5406579481,,True,True,50.742188492863235,2.4475638124300523
25,Cultures permanentes,PTC,114600.00000000001,57300.00000000001,5730.000000000001,7.148550724637682,22035.642946191845,771247.5031167145,,True,True,50.98153907173314,2.076227887762113
1,Céréales,BTH,114600.00000000001,91680.00000000001,11460.000000000002,7.148550724637682,13528.667325642502,473503.3563974876,,True,True,50.8087912915586,2.3632965843835803
25,Cultures permanentes,PTC,114500.0,57250.0,5725.0,7.148550724637682,13747.75225041257,481171.32876443997,,True,True,51.009207437954394,2.2292495125791985
25,Cultures permanentes,PTC,114500.0,57250.0,5725.0,7.148550724637682,21653.39653736113,757868.8788076396,,True,True,50.76225201875634,2.53663995942507
2,Oléagineux,MIS,114500.0,91600.0,11450.0,7.148550724637682,26997.665155466424,944918.2804413248,,True,True,50.70263996425013,2.514834690318195
1,Céréales,BTH,114400.0,91520.0,11440.0,7.148550724637682,12226.409020053596,427924.31570187584,,True,True,50.821743820258426,2.4105103856176884
18,Semences,PPH,114400.0,85800.0,9152.0,7.148550724637682,18095.388887931662,633338.6110776082,,True,True,50.80833024258402,2.2087553344482336
5,Sucre,CZH,114300.0,85725.0,9144.0,7.148550724637682,13874.454189358354,485605.8966275424,,True,True,51.0035817373864,2.54001209452193
1,Céréales,BTH,114300.0,91440.0,11430.0,7.148550724637682,18969.085523139034,663917.9933098662,,True,True,50.76350518337134,2.4388667787128506
1,Céréales,BTH,114300.0,91440.0,11430.0,7.148550724637682,29323.53699677488,1026323.7948871208,,True,True,50.88327232658077,1.9684139105585992
1,Céréales,BTH,114300.0,91440.0,11430.0,7.148550724637682,5262.947926570911,184203.17742998188,,True,True,50.91754184762355,2.452438402325481
25,Cultures permanentes,PTC,114300.0,57150.0,5715.0,7.148550724637682,10668.386294136359,373393.5202947726,,True,True,50.87734546275909,2.2528194265159716
1,Céréales,BTH,114300.0,91440.0,11430.0,7.148550724637682,24802.50588210712,868087.7058737492,,True,True,50.72021632122155,2.2600208344088824
1,Céréales,BTH,114300.0,91440.0,11430.0,7.148550724637682,24390.569251367357,853669.9237978575,,True,True,50.71325863566568,2.433386595715645
1,Céréales,BTH,114300.0,91440.0,11430.0,7.148550724637682,26986.792117824116,944537.7241238441,,True,True,50.95163161158234,1.9963725631557423
25,Cultures permanentes,PTC,114200.0,57100.0,5710.0,7.148550724637682,17615.090798886387,616528.1779610235,,True,True,50.85009177006561,2.596841768573448
25,Cultures permanentes,PTC,114100.0,57050.0,5705.0,7.148550724637682,22701.780935138515,794562.332729848,,True,True,50.937070813349905,2.056241269120203
9,Fruits,LIF,114100.0,45640.0,9128.0,7.148550724637682,28508.706336406187,997804.7217742165,,True,True,50.835316451739935,2.0023532844257126
1,Céréales,BTH,114100.0,91280.0,11410.0,7.148550724637682,7531.852391844418,263614.8337145546,,True,True,50.98090564165584,2.30906335361289
18,Semences,PPH,114000.0,85500.0,9120.0,7.148550724637682,6105.64357953612,213697.5252837642,,True,True,50.962845925622204,2.44983941137523
1,Céréales,BTH,113900.0,91120.0,11390.0,7.148550724637682,24313.230502355174,850963.0675824311,,True,True,50.719505217960645,2.4736755349584945
16,Gel,TRE,113900.0,102510.0,0.0,7.148550724637682,18526.40475649753,648424.1664774135,,True,False,50.78032099816034,2.264072494915707
1,Céréales,BTH,113900.0,91120.0,11390.0,7.148550724637682,16359.194290230678,572571.8001580738,,True,True,50.78822608074087,2.442269230354027
1,Céréales,BTH,113900.0,91120.0,11390.0,7.148550724637682,24727.161646521956,865450.6576282685,,True,True,50.78101227616585,2.1184855726404734
25,Cultures permanentes,PTC,113900.0,56950.0,5695.0,7.148550724637682,19209.646041736825,672337.6114607889,,True,True,50.758636401670394,2.414672943984925
18,Semences,PPH,113900.0,85425.0,9112.0,7.148550724637682,6983.909439592667,244436.83038574335,,True,True,50.9538168613666,2.2877667058803977
2,Oléagineux,MIS,113900.0,91120.0,11390.0,7.148550724637682,25427.555527932233,889964.4434776282,,True,True,50.78287275398745,2.1026832834568308
3,Protéagineux,ORH,113900.0,91120.0,11390.0,7.148550724637682,25409.144460941585,889320.0561329555,,True,True,50.78133645051109,2.1050968139911435
1,Céréales,BTH,113800.00000000001,91040.00000000001,11380.000000000002,7.148550724637682,29573.556695832864,1035074.4843541502,,True,True,50.700877304721715,2.166253198146636
2,Oléagineux,MIS,113800.00000000001,91040.00000000001,11380.000000000002,7.148550724637682,3897.321423595064,136406.24982582725,,True,True,50.902354345695386,2.345826541773691
2,Oléagineux,MIS,113699.99999999999,90960.0,11370.0,7.148550724637682,28725.3087599338,1005385.806597683,,True,True,50.771415048989056,2.703007678108671
9,Fruits,LIF,113699.99999999999,45480.0,9095.999999999998,7.148550724637682,7210.26275988811,252359.19659608384,,True,True,50.914372041115094,2.2801673497904473
24,Surfaces non agricoles,BTN,113500.0,68100.0,0.0,7.148550724637682,9266.727823211479,324335.47381240176,,True,False,50.998874948589375,2.4544982869838092
3,Protéagineux,ORH,113500.0,90800.0,11350.0,7.148550724637682,9858.241855102664,345038.46492859325,,True,True,50.95756704654838,2.246267453522621
25,Cultures permanentes,PTC,113500.0,56750.0,5675.0,7.148550724637682,19805.12984551733,693179.5445931066,,True,True,50.75408174264796,2.424131534765953
3,Protéagineux,ORH,113500.0,90800.0,11350.0,7.148550724637682,25322.556183334465,886289.4664167063,,True,True,50.807857898208105,2.075442047927709
18,Semences,PPH,113500.0,85125.0,9080.0,7.148550724637682,10446.041977101557,365611.46919855446,,True,True,50.99818087410975,2.4826152255539875
1,Céréales,BTH,113500.0,90800.0,11350.0,7.148550724637682,19578.541468233285,685248.951388165,,True,True,50.75581947070202,2.4207840326215226
2,Oléagineux,MIS,113400.0,90720.0,11340.0,7.148550724637682,19915.378849234465,697038.2597232063,,True,True,50.80700920423251,2.17369877643735
25,Cultures permanentes,PTC,113400.0,56700.0,5670.0,7.148550724637682,5851.929664304414,204817.53825065447,,True,True,50.92932548126673,2.2965071830413826
1,Céréales,BTH,113200.0,90560.0,11320.0,7.148550724637682,12629.040127192351,442016.4044517323,,True,True,50.91766935601354,2.2008870415279542
19,Légumineuses,PTR,113000.0,90400.0,11300.0,7.148550724637682,16166.153918192,565815.38713672,,True,True,50.98193128167085,2.164424807693024
2,Oléagineux,MIS,113000.0,90400.0,11300.0,7.148550724637682,2682.885529088809,93900.99351810831,,True,True,50.9338645176858,2.417789016947275
25,Cultures permanentes,PTC,113000.0,56500.0,5650.0,7.148550724637682,9557.200159763748,334502.00559173117,,True,True,50.922801665644194,2.515880612489331
1,Céréales,BTH,113000.0,90400.0,11300.0,7.148550724637682,28679.02441502651,1003765.8545259278,,True,True,50.764360132441915,2.0668843733969777
2,Oléagineux,MIS,112899.99999999999,90320.0,11290.0,7.148550724637682,24007.901218757357,840276.5426565075,,True,True,50.74364776049807,2.55265650276404
25,Cultures permanentes,PTC,112899.99999999999,56449.99999999999,5645.0,7.148550724637682,13586.825632525817,475538.8971384036,,True,True,50.84758900080512,2.523009729596892
1,Céréales,BTH,112899.99999999999,90320.0,11290.0,7.148550724637682,23430.597228637147,820070.9030023002,,True,True,50.75719137768915,2.18904525110099
1,Céréales,BTH,112800.0,90240.0,11280.0,7.148550724637682,19128.84969137856,669509.7391982496,,True,True,50.9229690197756,2.1073019276076996
1,Céréales,BTH,112800.0,90240.0,11280.0,7.148550724637682,26349.697373368475,922239.4080678966,,True,True,50.78576022534201,2.0821548276504376
1,Céréales,BTH,112800.0,90240.0,11280.0,7.148550724637682,23776.67328116858,832183.5648409002,,True,True,50.90383524559846,2.043378145866243
1,Céréales,BTH,112800.0,90240.0,11280.0,7.148550724637682,27405.369019023692,959187.9156658292,,True,True,50.688226888282436,2.3042787689954487
24,Surfaces non agricoles,BTN,112700.0,67620.0,0.0,7.148550724637682,27011.48314165205,945401.9099578217,,True,False,50.6917997413999,2.4554148037362964
2,Oléagineux,MIS,112600.0,90080.0,11260.0,7.148550724637682,27449.86696602769,960745.3438109691,,True,True,50.697249432320724,2.5102060694871295
1,Céréales,BTH,112500.0,90000.0,11250.0,7.148550724637682,22556.04983337607,789461.7441681625,,True,True,50.974112894368574,2.06570426083051
1,Céréales,BTH,112500.0,90000.0,11250.0,7.148550724637682,19859.168989284553,695070.9146249593,,True,True,50.92435533488792,2.096791172416059
25,Cultures permanentes,OIG,112400.0,56200.0,5620.0,7.148550724637682,20030.311289829657,701060.895144038,,True,True,50.75172896017431,2.420951912633941
25,Cultures permanentes,PTC,112400.0,56200.0,5620.0,7.148550724637682,24277.966630092877,849728.8320532506,,True,True,50.80731769755435,2.666183791275719
3,Protéagineux,ORH,112300.0,89840.0,11230.0,7.148550724637682,28444.574248276855,995560.0986896899,,True,True,50.93091813219457,1.9741268798854474
9,Fruits,LIF,112300.0,44920.0,8984.0,7.148550724637682,15611.212607402775,546392.4412590971,,True,True,50.902847397610664,2.1615153650165837
1,Céréales,BTH,112300.0,89840.0,11230.0,7.148550724637682,9491.041688967347,332186.4591138571,,True,True,50.9367777333056,2.244991574510425
1,Céréales,BTH,112300.0,89840.0,11230.0,7.148550724637682,21165.42214123193,740789.7749431176,,True,True,50.940697615379435,2.078436313568488
1,Céréales,BTH,112200.0,89760.0,11220.0,7.148550724637682,25080.77861286481,877827.2514502684,,True,True,50.71015463298345,2.3001634073559294
2,Oléagineux,MIS,112100.00000000001,89680.00000000001,11210.000000000002,7.148550724637682,17943.61438940024,628026.5036290084,,True,True,50.77113312798683,2.424851933019565
1,Céréales,BTH,112100.00000000001,89680.00000000001,11210.000000000002,7.148550724637682,20538.624485208293,718851.8569822903,,True,True,50.90928002617686,2.0888519302175172
24,Surfaces non agricoles,BTN,112100.00000000001,67260.0,0.0,7.148550724637682,14118.09286998592,494133.2504495072,,True,False,50.91562399299349,2.179877455429673
25,Cultures permanentes,PTC,112000.0,56000.0,5600.0,7.148550724637682,27109.293553488103,948825.2743720836,,True,True,50.71398149511937,2.201088772258479
2,Oléagineux,MIS,112000.0,89600.0,11200.0,7.148550724637682,28731.449753986988,1005600.7413895446,,True,True,50.75669507516919,2.076487452201385
20,Miscanthus/autres énergies,VRG,112000.0,95200.0,0.0,7.148550724637682,7702.703041387756,269594.60644857143,,True,False,50.91200108703286,2.486113295607043
25,Cultures permanentes,PTC,112000.0,56000.0,5600.0,7.148550724637682,11995.61130421328,419846.3956474648,,True,True,50.823655673228195,2.4087367187653155
25,Cultures permanentes,PTC,112000.0,56000.0,5600.0,7.148550724637682,14367.48654315635,502862.02901047224,,True,True,50.947169387327506,2.176772957471761
1,Céréales,BTH,112000.0,89600.0,11200.0,7.148550724637682,26113.294869269703,913965.3204244396,,True,True,50.70191210496542,2.2914944214961857
1,Céréales,BTH,112000.0,89600.0,11200.0,7.148550724637682,29606.16445815705,1036215.7560354968,,True,True,50.73490808199518,2.09311627586553
2,Oléagineux,MIS,111900.0,89520.0,11190.0,7.148550724637682,24967.247576168404,873853.6651658941,,True,True,50.706622843957604,2.4160592012909583
1,Céréales,BTH,111900.0,89520.0,11190.0,7.148550724637682,20364.564675382335,712759.7636383817,,True,True,50.74729826091924,2.359881993884223
3,Protéagineux,ORP,111700.0,89360.0,11170.0,7.148550724637682,24774.51012556091,867107.8543946319,,True,True,50.813401600091254,2.079144520937318
